country,customer_id,total_sales,rank_no
United Kingdom,15718,293.79,2947
United Kingdom,14192,293.74,2948
United Kingdom,15928,293.53,2949
United Kingdom,17710,293.50,2950
United Kingdom,17441,293.35,2951
United Kingdom,13002,293.18,2952
United Kingdom,14835,293.10,2953
United Kingdom,15280,293.10,2953
United Kingdom,18280,291.85,2954
United Kingdom,17907,291.76,2955
United Kingdom,14472,291.38,2956
United Kingdom,18182,291.13,2957
United Kingdom,15302,291.05,2958
United Kingdom,15863,289.86,2959
United Kingdom,13796,289.70,2960
United Kingdom,14433,289.60,2961
United Kingdom,17923,289.50,2962
United Kingdom,16018,289.23,2963
United Kingdom,16936,288.49,2964
United Kingdom,17988,288.42,2965
United Kingdom,17536,288.33,2966
United Kingdom,14010,288.10,2967
United Kingdom,13616,288.10,2967
United Kingdom,14238,287.38,2968
United Kingdom,17497,287.25,2969
United Kingdom,13909,286.60,2970
United Kingdom,17688,286.50,2971
United Kingdom,14183,286.29,2972
United Kingdom,14353,285.90,2973
United Kingdom,13207,285.60,2974
United Kingdom,14402,285.60,2974
United Kingdom,16890,285.41,2975
United Kingdom,17355,285.11,2976
United Kingdom,17627,285.11,2976
United Kingdom,13308,284.86,2977
United Kingdom,16078,283.79,2978
United Kingdom,15662,283.73,2979
United Kingdom,15338,283.43,2980
United Kingdom,15184,283.19,2981
United Kingdom,15391,282.92,2982
United Kingdom,15936,282.79,2983
United Kingdom,16442,282.68,2984
United Kingdom,17072,282.05,2985
United Kingdom,13326,281.76,2986
United Kingdom,17678,281.70,2987
United Kingdom,13428,281.51,2988
United Kingdom,13679,281.26,2989
United Kingdom,18217,281.05,2990
United Kingdom,15022,281.05,2990
United Kingdom,15772,280.88,2991
United Kingdom,13034,279.91,2992
United Kingdom,14537,279.89,2993
United Kingdom,13283,279.70,2994
United Kingdom,17264,279.59,2995
United Kingdom,16932,278.77,2996
United Kingdom,17680,278.10,2997
United Kingdom,14303,277.94,2998
United Kingdom,16543,277.81,2999
United Kingdom,16334,277.48,3000
United Kingdom,14840,277.36,3001
United Kingdom,16921,276.88,3002
United Kingdom,14647,276.75,3003
United Kingdom,15368,275.80,3004
United Kingdom,13135,275.45,3005
United Kingdom,13399,275.40,3006
United Kingdom,14957,274.80,3007
United Kingdom,15473,274.80,3007
United Kingdom,15857,273.48,3008
United Kingdom,17867,273.03,3009
United Kingdom,15964,272.96,3010
United Kingdom,14128,271.86,3011
United Kingdom,17292,271.75,3012
United Kingdom,13487,271.47,3013
United Kingdom,17785,271.44,3014
United Kingdom,16089,271.44,3014
United Kingdom,15943,271.29,3015
United Kingdom,18238,270.92,3016
United Kingdom,15919,270.72,3017
United Kingdom,15361,270.15,3018
United Kingdom,15181,268.17,3019
United Kingdom,18254,267.90,3020
United Kingdom,15689,266.93,3021
United Kingdom,17433,266.80,3022
United Kingdom,16413,266.78,3023
United Kingdom,14704,266.66,3024
United Kingdom,15124,266.63,3025
United Kingdom,13695,266.60,3026
United Kingdom,16502,266.50,3027
United Kingdom,14392,266.40,3028
United Kingdom,15246,266.25,3029
United Kingdom,14462,265.99,3030
United Kingdom,17011,265.80,3031
United Kingdom,16074,265.25,3032
United Kingdom,13277,264.90,3033
United Kingdom,16615,264.50,3034
United Kingdom,16579,264.45,3035
United Kingdom,12974,264.15,3036
United Kingdom,17187,263.76,3037
United Kingdom,16286,263.65,3038
United Kingdom,13128,263.50,3039
United Kingdom,12892,263.38,3040
United Kingdom,17808,262.64,3041
United Kingdom,14526,262.40,3042
United Kingdom,13331,262.40,3042
United Kingdom,14494,261.90,3043
United Kingdom,17964,261.76,3044
United Kingdom,17910,261.70,3045
United Kingdom,14269,261.68,3046
United Kingdom,17495,261.51,3047
United Kingdom,12991,261.06,3048
United Kingdom,15888,260.85,3049
United Kingdom,17375,260.45,3050
United Kingdom,17705,260.38,3051
United Kingdom,16733,259.68,3052
United Kingdom,17558,259.17,3053
United Kingdom,15536,259.09,3054
United Kingdom,17256,258.93,3055
United Kingdom,12942,258.75,3056
United Kingdom,16381,258.70,3057
United Kingdom,13683,258.60,3058
United Kingdom,13307,258.34,3059
United Kingdom,15404,257.06,3060
United Kingdom,14463,256.95,3061
United Kingdom,14166,256.85,3062
United Kingdom,14777,256.71,3063
United Kingdom,14876,256.70,3064
United Kingdom,14274,256.60,3065
United Kingdom,16988,256.55,3066
United Kingdom,16893,255.84,3067
United Kingdom,13825,255.59,3068
United Kingdom,14052,255.45,3069
United Kingdom,14594,255.00,3070
United Kingdom,17992,254.13,3071
United Kingdom,17626,254.00,3072
United Kingdom,16845,253.88,3073
United Kingdom,17210,253.37,3074
United Kingdom,18267,252.87,3075
United Kingdom,13251,252.68,3076
United Kingdom,12948,252.48,3077
United Kingdom,16453,251.71,3078
United Kingdom,16911,251.35,3079
United Kingdom,13861,251.31,3080
United Kingdom,18266,251.10,3081
United Kingdom,16962,251.04,3082
United Kingdom,14470,250.85,3083
United Kingdom,17376,250.44,3084
United Kingdom,13974,249.93,3085
United Kingdom,18002,249.92,3086
United Kingdom,16773,249.65,3087
United Kingdom,13309,249.58,3088
United Kingdom,16508,248.80,3089
United Kingdom,15918,248.65,3090
United Kingdom,16201,248.65,3090
United Kingdom,13250,248.54,3091
United Kingdom,13834,247.89,3092
United Kingdom,17309,247.84,3093
United Kingdom,17718,247.63,3094
United Kingdom,15293,247.50,3095
United Kingdom,15540,247.38,3096
United Kingdom,14654,246.86,3097
United Kingdom,15697,246.75,3098
United Kingdom,13943,246.54,3099
United Kingdom,15495,246.50,3100
United Kingdom,15378,246.50,3100
United Kingdom,18153,246.22,3101
United Kingdom,16006,245.77,3102
United Kingdom,14325,245.48,3103
United Kingdom,14281,245.15,3104
United Kingdom,13511,244.61,3105
United Kingdom,14487,244.53,3106
United Kingdom,13905,244.45,3107
United Kingdom,15864,244.44,3108
United Kingdom,14694,244.31,3109
United Kingdom,17925,244.08,3110
United Kingdom,15884,243.75,3111
United Kingdom,14079,243.63,3112
United Kingdom,14645,243.15,3113
United Kingdom,17915,242.13,3114
United Kingdom,17009,242.06,3115
United Kingdom,16436,242.04,3116
United Kingdom,13445,241.90,3117
United Kingdom,13582,241.68,3118
United Kingdom,13275,241.66,3119
United Kingdom,17286,241.56,3120
United Kingdom,15162,241.50,3121
United Kingdom,14774,241.45,3122
United Kingdom,15336,240.50,3123
United Kingdom,18278,240.30,3124
United Kingdom,14962,240.21,3125
United Kingdom,15931,239.90,3126
United Kingdom,15262,239.87,3127
United Kingdom,17055,239.55,3128
United Kingdom,13789,239.46,3129
United Kingdom,16885,239.23,3130
United Kingdom,17981,239.12,3131
United Kingdom,15597,238.80,3132
United Kingdom,17371,238.66,3133
United Kingdom,16280,238.05,3134
United Kingdom,14982,237.78,3135
United Kingdom,14458,237.42,3136
United Kingdom,17617,237.28,3137
United Kingdom,16740,236.81,3138
United Kingdom,16892,236.56,3139
United Kingdom,13608,236.20,3140
United Kingdom,13088,236.11,3141
United Kingdom,12831,236.06,3142
United Kingdom,17093,235.88,3143
United Kingdom,17872,235.87,3144
United Kingdom,16046,235.78,3145
United Kingdom,14716,235.77,3146
United Kingdom,17993,235.19,3147
United Kingdom,14342,235.03,3148
United Kingdom,17868,234.65,3149
United Kingdom,13114,234.38,3150
United Kingdom,17967,234.22,3151
United Kingdom,13009,234.00,3152
United Kingdom,13672,233.53,3153
United Kingdom,14153,233.40,3154
United Kingdom,13129,233.25,3155
United Kingdom,16399,233.25,3155
United Kingdom,15451,233.21,3156
United Kingdom,16024,232.96,3157
United Kingdom,14684,232.27,3158
United Kingdom,16408,231.93,3159
United Kingdom,17151,231.90,3160
United Kingdom,13619,231.69,3161
United Kingdom,17136,231.68,3162
United Kingdom,16776,231.57,3163
United Kingdom,18279,231.34,3164
United Kingdom,15487,231.32,3165
United Kingdom,14082,231.11,3166
United Kingdom,15001,230.86,3167
United Kingdom,15987,230.85,3168
United Kingdom,12746,230.85,3168
United Kingdom,18053,230.70,3169
United Kingdom,15941,230.60,3170
United Kingdom,17261,230.44,3171
United Kingdom,14997,230.40,3172
United Kingdom,17007,230.17,3173
United Kingdom,14069,230.06,3174
United Kingdom,14017,229.75,3175
United Kingdom,13177,229.75,3175
United Kingdom,14596,229.47,3176
United Kingdom,17185,229.46,3177
United Kingdom,18048,229.44,3178
United Kingdom,15273,228.96,3179
United Kingdom,17989,228.83,3180
United Kingdom,15231,228.36,3181
United Kingdom,17066,228.34,3182
United Kingdom,13416,228.30,3183
United Kingdom,16760,228.00,3184
United Kingdom,17111,227.97,3185
United Kingdom,15566,227.87,3186
United Kingdom,17248,227.51,3187
United Kingdom,14363,227.47,3188
United Kingdom,17991,227.20,3189
United Kingdom,18021,227.06,3190
United Kingdom,18132,226.90,3191
United Kingdom,16540,226.70,3192
United Kingdom,13548,226.58,3193
United Kingdom,14718,226.42,3194
United Kingdom,15659,226.04,3195
United Kingdom,16824,225.60,3196
United Kingdom,17181,225.45,3197
United Kingdom,14475,225.30,3198
United Kingdom,15304,225.15,3199
United Kingdom,17472,224.81,3200
United Kingdom,16346,224.51,3201
United Kingdom,12914,223.98,3202
United Kingdom,16562,223.86,3203
United Kingdom,18131,222.96,3204
United Kingdom,12887,222.40,3205
United Kingdom,15294,222.30,3206
United Kingdom,13955,222.21,3207
United Kingdom,17980,221.97,3208
United Kingdom,14497,221.69,3209
United Kingdom,14445,221.65,3210
United Kingdom,17087,221.53,3211
United Kingdom,18197,221.40,3212
United Kingdom,13519,220.46,3213
United Kingdom,15277,220.44,3214
United Kingdom,18007,220.32,3215
United Kingdom,13454,219.87,3216
United Kingdom,14074,219.40,3217
United Kingdom,15244,218.61,3218
United Kingdom,15086,218.53,3219
United Kingdom,16832,218.46,3220
United Kingdom,15675,218.35,3221
United Kingdom,15591,217.90,3222
United Kingdom,16874,217.74,3223
United Kingdom,16035,217.73,3224
United Kingdom,13721,217.40,3225
United Kingdom,15295,217.24,3226
United Kingdom,13423,217.03,3227
United Kingdom,15401,216.95,3228
United Kingdom,16602,216.90,3229
United Kingdom,17902,216.40,3230
United Kingdom,16440,216.30,3231
United Kingdom,13674,215.88,3232
United Kingdom,15788,215.53,3233
United Kingdom,14376,215.46,3234
United Kingdom,17374,215.44,3235
United Kingdom,18157,215.35,3236
United Kingdom,14635,215.22,3237
United Kingdom,14106,214.80,3238
United Kingdom,14361,214.71,3239
United Kingdom,15424,214.44,3240
United Kingdom,17458,213.08,3241
United Kingdom,13724,213.01,3242
United Kingdom,13398,213.00,3243
United Kingdom,18127,212.80,3244
United Kingdom,13691,212.78,3245
United Kingdom,16146,212.25,3246
United Kingdom,17134,212.10,3247
United Kingdom,12961,211.99,3248
United Kingdom,16402,211.80,3249
United Kingdom,14843,211.80,3249
United Kingdom,16136,211.70,3250
United Kingdom,14981,211.40,3251
United Kingdom,15512,210.58,3252
United Kingdom,14992,210.50,3253
United Kingdom,17271,210.39,3254
United Kingdom,13835,210.25,3255
United Kingdom,17484,209.57,3256
United Kingdom,16357,209.49,3257
United Kingdom,13056,209.48,3258
United Kingdom,14003,209.41,3259
United Kingdom,15112,209.40,3260
United Kingdom,16487,209.40,3260
United Kingdom,17855,208.97,3261
United Kingdom,17743,208.85,3262
United Kingdom,15458,208.80,3263
United Kingdom,15741,208.62,3264
United Kingdom,15134,208.30,3265
United Kingdom,12848,208.00,3266
United Kingdom,16964,207.85,3267
United Kingdom,16752,207.50,3268
United Kingdom,17266,207.09,3269
United Kingdom,17418,206.60,3270
United Kingdom,18156,206.23,3271
United Kingdom,14311,206.19,3272
United Kingdom,14519,206.09,3273
United Kingdom,17510,206.08,3274
United Kingdom,15914,205.99,3275
United Kingdom,16090,205.91,3276
United Kingdom,14278,205.83,3277
United Kingdom,16284,205.80,3278
United Kingdom,16622,205.60,3279
United Kingdom,14602,205.36,3280
United Kingdom,17571,205.24,3281
United Kingdom,17112,205.17,3282
United Kingdom,13584,204.75,3283
United Kingdom,14928,204.46,3284
United Kingdom,16901,204.26,3285
United Kingdom,13226,204.25,3286
United Kingdom,14468,204.24,3287
United Kingdom,16356,204.10,3288
United Kingdom,15020,203.42,3289
United Kingdom,17074,203.05,3290
United Kingdom,14419,202.85,3291
United Kingdom,15459,202.83,3292
United Kingdom,13080,202.75,3293
United Kingdom,14892,202.35,3294
United Kingdom,16937,202.10,3295
United Kingdom,17772,202.00,3296
United Kingdom,14446,201.73,3297
United Kingdom,13556,200.82,3298
United Kingdom,14330,200.63,3299
United Kingdom,13944,200.43,3300
United Kingdom,16433,200.26,3301
United Kingdom,17245,200.18,3302
United Kingdom,18255,199.85,3303
United Kingdom,18110,199.13,3304
United Kingdom,13079,199.08,3305
United Kingdom,17647,198.60,3306
United Kingdom,17184,198.41,3307
United Kingdom,17254,198.29,3308
United Kingdom,14819,198.09,3309
United Kingdom,17778,197.70,3310
United Kingdom,12927,197.31,3311
United Kingdom,13757,195.55,3312
United Kingdom,13669,195.00,3313
United Kingdom,14405,195.00,3313
United Kingdom,13671,194.95,3314
United Kingdom,17065,194.70,3315
United Kingdom,15709,194.60,3316
United Kingdom,15437,193.29,3317
United Kingdom,13962,193.25,3318
United Kingdom,16695,193.15,3319
United Kingdom,17257,192.73,3320
United Kingdom,14975,192.45,3321
United Kingdom,18028,192.05,3322
United Kingdom,14761,192.02,3323
United Kingdom,14279,191.86,3324
United Kingdom,15954,190.75,3325
United Kingdom,14728,190.58,3326
United Kingdom,15688,190.57,3327
United Kingdom,14670,190.47,3328
United Kingdom,14617,190.47,3328
United Kingdom,13766,190.35,3329
United Kingdom,16362,189.67,3330
United Kingdom,18046,189.63,3331
United Kingdom,17516,189.47,3332
United Kingdom,13387,189.44,3333
United Kingdom,17022,189.00,3334
United Kingdom,16673,188.83,3335
United Kingdom,16277,188.69,3336
United Kingdom,17283,188.46,3337
United Kingdom,16051,188.44,3338
United Kingdom,13063,188.40,3339
United Kingdom,13792,188.40,3339
United Kingdom,15490,188.10,3340
United Kingdom,15115,187.99,3341
United Kingdom,14131,187.87,3342
United Kingdom,15072,187.52,3343
United Kingdom,16267,186.66,3344
United Kingdom,18063,186.60,3345
United Kingdom,15986,186.30,3346
United Kingdom,17215,186.15,3347
United Kingdom,16388,186.05,3348
United Kingdom,14812,185.80,3349
United Kingdom,17840,185.72,3350
United Kingdom,16559,185.20,3351
United Kingdom,14879,185.06,3352
United Kingdom,14677,184.91,3353
United Kingdom,17803,184.66,3354
United Kingdom,18161,184.41,3355
United Kingdom,17820,183.56,3356
United Kingdom,14119,183.37,3357
United Kingdom,14983,183.20,3358
United Kingdom,17798,183.09,3359
United Kingdom,14436,182.64,3360
United Kingdom,16819,182.59,3361
United Kingdom,14941,182.10,3362
United Kingdom,17587,181.66,3363
United Kingdom,12934,181.65,3364
United Kingdom,18119,181.12,3365
United Kingdom,13282,181.05,3366
United Kingdom,14858,180.75,3367
United Kingdom,14799,180.45,3368
United Kingdom,16780,180.36,3369
United Kingdom,17035,180.06,3370
United Kingdom,18234,179.60,3371
United Kingdom,15042,179.52,3372
United Kingdom,16640,179.40,3373
United Kingdom,14945,179.40,3373
United Kingdom,16490,179.16,3374
United Kingdom,15209,178.98,3375
United Kingdom,16448,178.98,3375
United Kingdom,16691,178.83,3376
United Kingdom,16299,178.65,3377
United Kingdom,16469,178.48,3378
United Kingdom,17483,177.69,3379
United Kingdom,17036,176.90,3380
United Kingdom,16285,176.90,3380
United Kingdom,13746,176.69,3381
United Kingdom,18054,176.50,3382
United Kingdom,16315,176.34,3383
United Kingdom,18056,176.10,3384
United Kingdom,18175,176.10,3384
United Kingdom,13508,176.08,3385
United Kingdom,15423,175.64,3386
United Kingdom,13547,175.53,3387
United Kingdom,14486,175.50,3388
United Kingdom,18166,175.50,3388
United Kingdom,13007,175.25,3389
United Kingdom,17108,174.95,3390
United Kingdom,13565,174.58,3391
United Kingdom,16731,174.05,3392
United Kingdom,15869,174.02,3393
United Kingdom,14674,173.66,3394
United Kingdom,16741,173.06,3395
United Kingdom,16599,172.80,3396
United Kingdom,13195,172.38,3397
United Kingdom,15515,171.81,3398
United Kingdom,17983,171.71,3399
United Kingdom,17575,171.70,3400
United Kingdom,17789,171.25,3401
United Kingdom,16312,171.15,3402
United Kingdom,17384,171.15,3402
United Kingdom,15445,171.00,3403
United Kingdom,17542,170.95,3404
United Kingdom,15403,170.88,3405
United Kingdom,14811,170.50,3406
United Kingdom,13852,170.45,3407
United Kingdom,17922,170.40,3408
United Kingdom,13747,169.80,3409
United Kingdom,16002,169.21,3410
United Kingdom,15647,169.00,3411
United Kingdom,15065,168.73,3412
United Kingdom,17392,168.65,3413
United Kingdom,18269,168.60,3414
United Kingdom,14521,167.65,3415
United Kingdom,17559,167.62,3416
United Kingdom,17586,167.40,3417
United Kingdom,13609,167.35,3418
United Kingdom,14954,167.27,3419
United Kingdom,15166,167.16,3420
United Kingdom,18107,167.13,3421
United Kingdom,17875,167.10,3422
United Kingdom,15135,166.63,3423
United Kingdom,15509,166.51,3424
United Kingdom,13903,165.45,3425
United Kingdom,16663,165.00,3426
United Kingdom,16990,165.00,3426
United Kingdom,18017,165.00,3426
United Kingdom,13191,164.69,3427
United Kingdom,13754,164.45,3428
United Kingdom,17318,164.28,3429
United Kingdom,17417,164.18,3430
United Kingdom,14516,163.92,3431
United Kingdom,16662,163.80,3432
United Kingdom,14955,163.77,3433
United Kingdom,16757,163.65,3434
United Kingdom,17660,163.47,3435
United Kingdom,17715,163.20,3436
United Kingdom,15474,163.10,3437
United Kingdom,16050,162.80,3438
United Kingdom,18246,162.72,3439
United Kingdom,15359,162.60,3440
United Kingdom,13581,162.53,3441
United Kingdom,12954,162.45,3442
United Kingdom,15552,162.40,3443
United Kingdom,15534,162.25,3444
United Kingdom,16443,162.24,3445
United Kingdom,17971,161.94,3446
United Kingdom,14571,161.65,3447
United Kingdom,15499,161.60,3448
United Kingdom,18270,161.40,3449
United Kingdom,13714,161.35,3450
United Kingdom,13779,161.13,3451
United Kingdom,17953,160.82,3452
United Kingdom,17605,160.75,3453
United Kingdom,17202,160.65,3454
United Kingdom,17487,160.55,3455
United Kingdom,15229,160.50,3456
United Kingdom,14814,160.46,3457
United Kingdom,16645,160.39,3458
United Kingdom,14784,159.94,3459
United Kingdom,17171,159.68,3460
United Kingdom,13701,159.55,3461
United Kingdom,17765,158.92,3462
United Kingdom,13125,158.57,3463
United Kingdom,15548,158.09,3464
United Kingdom,14318,158.02,3465
United Kingdom,17751,157.86,3466
United Kingdom,14207,157.80,3467
United Kingdom,14822,157.70,3468
United Kingdom,16687,157.63,3469
United Kingdom,12894,157.35,3470
United Kingdom,16371,157.20,3471
United Kingdom,15742,156.87,3472
United Kingdom,15894,156.74,3473
United Kingdom,16578,156.60,3474
United Kingdom,17359,156.60,3474
United Kingdom,13051,155.80,3475
United Kingdom,16473,154.72,3476
United Kingdom,13403,154.50,3477
United Kingdom,13490,154.25,3478
United Kingdom,16908,153.59,3479
United Kingdom,15560,153.52,3480
United Kingdom,15431,153.24,3481
United Kingdom,13676,153.15,3482
United Kingdom,16589,153.12,3483
United Kingdom,18273,153.00,3484
United Kingdom,16507,152.76,3485
United Kingdom,12864,152.45,3486
United Kingdom,13551,152.40,3487
United Kingdom,17327,152.35,3488
United Kingdom,13653,152.20,3489
United Kingdom,12858,151.73,3490
United Kingdom,16681,151.50,3491
United Kingdom,18076,151.49,3492
United Kingdom,13482,151.45,3493
United Kingdom,15524,151.40,3494
United Kingdom,14980,150.68,3495
United Kingdom,15991,150.55,3496
United Kingdom,14084,150.50,3497
United Kingdom,14845,150.00,3498
United Kingdom,17901,149.70,3499
United Kingdom,18038,149.41,3500
United Kingdom,17390,149.30,3501
United Kingdom,12851,148.95,3502
United Kingdom,14163,148.71,3503
United Kingdom,15684,147.80,3504
United Kingdom,13578,147.66,3505
United Kingdom,18210,147.45,3506
United Kingdom,15479,147.40,3507
United Kingdom,16724,147.35,3508
United Kingdom,17794,147.30,3509
United Kingdom,13642,147.17,3510
United Kingdom,17898,147.12,3511
United Kingdom,14683,146.56,3512
United Kingdom,16323,146.16,3513
United Kingdom,15496,146.14,3514
United Kingdom,18137,145.99,3515
United Kingdom,17199,145.12,3516
United Kingdom,16127,145.06,3517
United Kingdom,15902,145.01,3518
United Kingdom,17219,144.90,3519
United Kingdom,16822,144.84,3520
United Kingdom,17938,144.29,3521
United Kingdom,14604,143.86,3522
United Kingdom,14574,143.70,3523
United Kingdom,15558,143.33,3524
United Kingdom,13457,143.27,3525
United Kingdom,15720,143.19,3526
United Kingdom,17149,143.10,3527
United Kingdom,15761,143.05,3528
United Kingdom,16368,142.78,3529
United Kingdom,17556,142.77,3530
United Kingdom,13992,142.70,3531
United Kingdom,15670,142.15,3532
United Kingdom,17767,141.85,3533
United Kingdom,16149,141.70,3534
United Kingdom,17771,141.60,3535
United Kingdom,17273,141.12,3536
United Kingdom,17959,140.75,3537
United Kingdom,15324,140.22,3538
United Kingdom,13839,139.95,3539
United Kingdom,15848,139.94,3540
United Kingdom,13452,139.80,3541
United Kingdom,15374,139.32,3542
United Kingdom,14707,139.20,3543
United Kingdom,15577,139.10,3544
United Kingdom,15773,138.84,3545
United Kingdom,15873,138.24,3546
United Kingdom,17982,138.18,3547
United Kingdom,16542,137.70,3548
United Kingdom,17440,137.16,3549
United Kingdom,13907,136.80,3550
United Kingdom,16237,136.65,3551
United Kingdom,16651,136.20,3552
United Kingdom,16876,136.01,3553
United Kingdom,14366,136.00,3554
United Kingdom,13830,135.95,3555
United Kingdom,17583,135.95,3555
United Kingdom,14391,135.60,3556
United Kingdom,15283,135.43,3557
United Kingdom,13076,135.40,3558
United Kingdom,14588,135.39,3559
United Kingdom,15545,135.33,3560
United Kingdom,13702,135.18,3561
United Kingdom,14171,135.00,3562
United Kingdom,13509,135.00,3562
United Kingdom,13119,134.90,3563
United Kingdom,17826,134.59,3564
United Kingdom,15926,134.44,3565
United Kingdom,16486,134.36,3566
United Kingdom,15056,133.45,3567
United Kingdom,12959,133.35,3568
United Kingdom,17070,133.18,3569
United Kingdom,17301,132.80,3570
United Kingdom,17909,132.55,3571
United Kingdom,13217,132.50,3572
United Kingdom,17408,132.24,3573
United Kingdom,12964,132.24,3573
United Kingdom,14444,132.04,3574
United Kingdom,17565,131.83,3575
United Kingdom,13586,131.53,3576
United Kingdom,14378,131.25,3577
United Kingdom,17225,131.15,3578
United Kingdom,16865,130.95,3579
United Kingdom,17240,130.60,3580
United Kingdom,16410,130.32,3581
United Kingdom,17818,130.18,3582
United Kingdom,15432,130.07,3583
United Kingdom,16628,130.05,3584
United Kingdom,16288,129.85,3585
United Kingdom,17762,129.75,3586
United Kingdom,17847,129.69,3587
United Kingdom,14999,129.48,3588
United Kingdom,18020,129.28,3589
United Kingdom,13071,129.22,3590
United Kingdom,17928,128.70,3591
United Kingdom,17056,128.60,3592
United Kingdom,15454,128.59,3593
United Kingdom,17089,128.45,3594
United Kingdom,16251,128.31,3595
United Kingdom,15892,128.20,3596
United Kingdom,12821,128.08,3597
United Kingdom,16397,127.88,3598
United Kingdom,13053,127.65,3599
United Kingdom,16690,127.45,3600
United Kingdom,14491,127.20,3601
United Kingdom,13169,127.20,3601
United Kingdom,15923,127.08,3602
United Kingdom,16973,127.00,3603
United Kingdom,16840,126.71,3604
United Kingdom,14751,126.45,3605
United Kingdom,17386,126.35,3606
United Kingdom,16294,126.05,3607
United Kingdom,13794,126.03,3608
United Kingdom,17657,126.00,3609
United Kingdom,14773,125.70,3610
United Kingdom,16925,125.65,3611
United Kingdom,15731,125.30,3612
United Kingdom,13912,124.95,3613
United Kingdom,13312,124.75,3614
United Kingdom,14726,124.75,3614
United Kingdom,17541,124.46,3615
United Kingdom,17316,124.45,3616
United Kingdom,18000,124.25,3617
United Kingdom,15779,124.08,3618
United Kingdom,13968,123.66,3619
United Kingdom,14187,123.50,3620
United Kingdom,15927,123.39,3621
United Kingdom,16068,122.93,3622
United Kingdom,12969,122.45,3623
United Kingdom,14616,121.70,3624
United Kingdom,17260,120.95,3625
United Kingdom,17843,120.75,3626
United Kingdom,14884,120.60,3627
United Kingdom,18281,120.32,3628
United Kingdom,15503,120.06,3629
United Kingdom,17543,120.05,3630
United Kingdom,14241,120.00,3631
United Kingdom,14483,120.00,3631
United Kingdom,15161,119.92,3632
United Kingdom,17177,119.50,3633
United Kingdom,17170,118.98,3634
United Kingdom,17403,118.95,3635
United Kingdom,17280,118.86,3636
United Kingdom,13257,117.95,3637
United Kingdom,15409,117.20,3638
United Kingdom,14762,117.05,3639
United Kingdom,13084,116.45,3640
United Kingdom,14874,116.18,3641
United Kingdom,14173,116.11,3642
United Kingdom,18042,116.10,3643
United Kingdom,14721,115.77,3644
United Kingdom,14077,115.66,3645
United Kingdom,13241,115.58,3646
United Kingdom,17208,115.35,3647
United Kingdom,16185,115.31,3648
United Kingdom,18012,115.30,3649
United Kingdom,14039,115.08,3650
United Kingdom,15543,114.98,3651
United Kingdom,15352,114.95,3652
United Kingdom,17401,114.85,3653
United Kingdom,13651,114.75,3654
United Kingdom,17933,114.69,3655
United Kingdom,15905,114.69,3655
United Kingdom,17275,114.52,3656
United Kingdom,18148,114.10,3657
United Kingdom,15041,113.67,3658
United Kingdom,16821,113.35,3659
United Kingdom,17784,112.86,3660
United Kingdom,13620,112.34,3661
United Kingdom,13187,112.29,3662
United Kingdom,15317,112.05,3663
United Kingdom,14750,112.03,3664
United Kingdom,15875,111.72,3665
United Kingdom,16547,111.71,3666
United Kingdom,14668,111.63,3667
United Kingdom,18124,111.53,3668
United Kingdom,17304,111.50,3669
United Kingdom,13594,111.45,3670
United Kingdom,15018,111.25,3671
United Kingdom,16064,111.00,3672
United Kingdom,14464,111.00,3672
United Kingdom,14509,110.95,3673
United Kingdom,18256,110.70,3674
United Kingdom,17383,110.70,3674
United Kingdom,14787,110.65,3675
United Kingdom,16544,110.30,3676
United Kingdom,14806,110.04,3677
United Kingdom,15851,109.73,3678
United Kingdom,14033,109.44,3679
United Kingdom,16664,109.20,3680
United Kingdom,14374,108.00,3681
United Kingdom,15583,107.86,3682
United Kingdom,13580,107.75,3683
United Kingdom,14943,107.62,3684
United Kingdom,16301,107.33,3685
United Kingdom,15328,107.24,3686
United Kingdom,15846,107.01,3687
United Kingdom,16998,107.00,3688
United Kingdom,16666,106.96,3689
United Kingdom,14271,106.81,3690
United Kingdom,16082,106.75,3691
United Kingdom,14637,106.68,3692
United Kingdom,15212,106.48,3693
United Kingdom,18084,106.20,3694
United Kingdom,18103,105.80,3695
United Kingdom,15642,105.78,3696
United Kingdom,14579,105.56,3697
United Kingdom,15340,105.50,3698
United Kingdom,17328,104.70,3699
United Kingdom,17217,104.50,3700
United Kingdom,16630,104.30,3701
United Kingdom,14908,104.10,3702
United Kingdom,16375,104.00,3703
United Kingdom,16896,103.95,3704
United Kingdom,15924,102.82,3705
United Kingdom,16396,102.70,3706
United Kingdom,17467,102.60,3707
United Kingdom,13829,102.00,3708
United Kingdom,17723,102.00,3708
United Kingdom,15486,102.00,3708
United Kingdom,14314,101.90,3709
United Kingdom,16944,101.36,3710
United Kingdom,18195,101.16,3711
United Kingdom,17741,101.10,3712
United Kingdom,17493,100.91,3713
United Kingdom,17224,100.86,3714
United Kingdom,15208,100.40,3715
United Kingdom,15635,100.35,3716
United Kingdom,17094,100.20,3717
United Kingdom,16289,98.81,3718
United Kingdom,15048,98.70,3719
United Kingdom,16694,98.30,3720
United Kingdom,17395,97.50,3721
United Kingdom,18037,97.40,3722
United Kingdom,15852,96.55,3723
United Kingdom,17783,96.44,3724
United Kingdom,13793,96.00,3725
United Kingdom,16188,95.85,3726
United Kingdom,13302,95.45,3727
United Kingdom,16552,95.29,3728
United Kingdom,18123,95.15,3729
United Kingdom,15285,94.92,3730
